TreeKey,ProjectName | Series | Year | PlotId,ProjectName | Series | Year | Plot | LandUse,TreeId,CityManaged,DirectionfromCenter,DistancefromCenter,TreeStatus,HeighttoCrownBase,TreeHeightLiveTop,TreeHeightTotal,CrownWidth1,CrownWidth2,CrownLightExposure,CrownPosition,PercentCrownMissing,Transparency,CrownDensity,ProjectName | Series | Year | Condition,PercentImperviousBelow,PercentShrubBelow,StreetTree,SiteType,StreetKey,Address,LocSite,LocNo,MtncRec,MtncTask,SwDamg,WireConflict,OtherOne,OtherTwo,OtherThree,PestTSDieback,PestTSEpiSprout,PestTSWiltFoli,PestTSEnvStress,PestTSHumStress,PestTSNotes,PestFTChewFoli,PestFTDiscFoli,PestFTAbnFoli,PestFTInsectSigns,PestFTFoliAffect,PestFTNotes,PestBBInsectSigns,PestBBInsectPres,PestBBDiseaseSigns,PestBBProbLoc,PestBBAbnGrowth,PestBBNotes,PestPest,PestTS,PestFT,PestBB,yCoordinate,xCoordinate,SurveyDate,NoteThisTree,Comments,Revision,Species,UserId
{EFF3F7DE-B9C1-4931-976A-B8A8F4A8B244},Kyoto | Kyoto_2019 | 2019 | 59,Kyoto | Kyoto_2019 | 2019 | 59 | Residential,05,1,-1,-1,P,1.1,2,2,1,1,3,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,NADO,
{F3B803E7-55CD-4F5C-8565-0967842D0054},Kyoto | Kyoto_2019 | 2019 | 59,Kyoto | Kyoto_2019 | 2019 | 59 | Residential,06,1,-1,-1,P,0.1,2.6,2.6,4.2,3.6,4,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,PRX,
{DD9FBB37-2BF0-4A2F-ABED-DBC0884603D6},Kyoto | Kyoto_2019 | 2019 | 59,Kyoto | Kyoto_2019 | 2019 | 59 | Residential,07,1,-1,-1,P,0.25,2.9,2.9,3,2.5,4,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CILI,
{083512B4-A89A-4D55-875B-A636367DB605},Kyoto | Kyoto_2019 | 2019 | 59,Kyoto | Kyoto_2019 | 2019 | 59 | Residential,08,1,-1,-1,P,0.2,2.5,2.5,1.5,1.7,2,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CIRE3,
{696F2706-D7E9-422A-A5D3-539BDDE5336C},Kyoto | Kyoto_2019 | 2019 | 59,Kyoto | Kyoto_2019 | 2019 | 59 | Residential,09,1,-1,-1,P,0.2,2.5,2.5,2,2,2,-1,23,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,MACLASS,
{D71A4D28-45CD-4427-920B-A54ADF2F8CA8},Kyoto | Kyoto_2019 | 2019 | 59,Kyoto | Kyoto_2019 | 2019 | 59 | Residential,10,1,-1,-1,P,0.1,2.6,2.6,1.4,1.6,2,-1,38,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,OSFR,
{E847FBB6-F35F-45D4-BE3A-C6E22432352D},Kyoto | Kyoto_2019 | 2019 | 59,Kyoto | Kyoto_2019 | 2019 | 59 | Residential,11,1,-1,-1,P,1.3,2,2,1.3,1.3,1,-1,48,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ACPA,
{2C962434-DDFD-4FF3-8CD4-D8A54A75A78F},Kyoto | Kyoto_2019 | 2019 | 59,Kyoto | Kyoto_2019 | 2019 | 59 | Residential,12,1,-1,-1,P,1.8,3,3,1.7,1.6,1,-1,48,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ACPA,
{8AA69DE3-CC69-4AEE-9CCE-96C1932383EE},Kyoto | Kyoto_2019 | 2019 | 59,Kyoto | Kyoto_2019 | 2019 | 59 | Residential,13,1,-1,-1,P,2.5,4.5,4.5,2.4,2.4,5,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,JUCH,
{E2CBD03D-BE91-4A0A-A588-4BB1E56A6F70},Kyoto | Kyoto_2019 | 2019 | 59,Kyoto | Kyoto_2019 | 2019 | 59 | Residential,14,1,-1,-1,P,0.5,2,2,1.2,1.2,1,-1,58,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,OSFR,
{DB442E8B-857D-42BC-A7ED-94E9C9D3B41F},Kyoto | Kyoto_2019 | 2019 | 59,Kyoto | Kyoto_2019 | 2019 | 59 | Residential,15,1,-1,-1,P,0.5,2.1,2.1,1,1.2,1,-1,58,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,OSFR,
{270DB271-B636-409A-8FC8-32811B8E21C4},Kyoto | Kyoto_2019 | 2019 | 60,Kyoto | Kyoto_2019 | 2019 | 60 | Residential,01,1,-1,-1,I,0.5,4.5,4.5,3,2.5,5,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,EL1,
{12F37451-67F3-497A-B403-90FA75163E02},Kyoto | Kyoto_2019 | 2019 | 60,Kyoto | Kyoto_2019 | 2019 | 60 | Residential,02,1,-1,-1,P,0.5,2.5,2.5,2.5,3.5,4,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,NEOL,
{6233EB87-3A9C-4F88-8810-01D9ED9B6B85},Kyoto | Kyoto_2019 | 2019 | 60,Kyoto | Kyoto_2019 | 2019 | 60 | Residential,03,1,-1,-1,P,1.5,2,2,2,1.5,5,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,WIFL,
{04FECD4D-B0AF-481C-B4F4-DA6CFDB162F0},Kyoto | Kyoto_2019 | 2019 | 60,Kyoto | Kyoto_2019 | 2019 | 60 | Residential,04,1,-1,-1,P,0.5,2.4,2.4,2,2,4,-1,23,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,NEOL,
{547B13CC-2382-4AB7-A80C-C4399EE4AB1E},Kyoto | Kyoto_2019 | 2019 | 60,Kyoto | Kyoto_2019 | 2019 | 60 | Residential,05,1,-1,-1,P,0.5,2.5,2.5,3,3,4,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,NEOL,
{B2182324-AE84-47D4-94FA-55167927938F},Kyoto | Kyoto_2019 | 2019 | 60,Kyoto | Kyoto_2019 | 2019 | 60 | Residential,06,1,-1,-1,P,0.5,4,4,1.7,1.6,4,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,LAIN,
{7C6DF630-779E-4159-85D7-BBB53A89D5FD},Kyoto | Kyoto_2019 | 2019 | 61,Kyoto | Kyoto_2019 | 2019 | 61 | Residential,01,1,-1,-1,P,0.7,4,4,1.7,1.7,5,-1,3,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CEJA,
{35880156-997E-450C-AA31-EF9F930BED77},Kyoto | Kyoto_2019 | 2019 | 61,Kyoto | Kyoto_2019 | 2019 | 61 | Residential,02,1,-1,-1,P,1.4,2.7,2.7,1.7,1.7,5,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,PRPE2,
{B9EEF424-F57D-4C8F-9E48-118BD6DE73E2},Kyoto | Kyoto_2019 | 2019 | 61,Kyoto | Kyoto_2019 | 2019 | 61 | Residential,03,1,-1,-1,P,1.4,2.7,2.7,1.6,1.6,5,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ACPA,
{E46F5EF4-58B7-4583-BB36-F7EBF037EEB2},Kyoto | Kyoto_2019 | 2019 | 61,Kyoto | Kyoto_2019 | 2019 | 61 | Residential,04,1,-1,-1,P,0.5,2.4,2.4,1.7,1.7,4,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,FICA,
{12C9422A-72A5-44A5-A036-99DA74CF5EAA},Kyoto | Kyoto_2019 | 2019 | 61,Kyoto | Kyoto_2019 | 2019 | 61 | Residential,05,1,-1,-1,P,0.5,2.4,2.4,1.7,1.7,4,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,FICA,
{0467BCD7-A926-461D-849C-0274344C2EC2},Kyoto | Kyoto_2019 | 2019 | 62,Kyoto | Kyoto_2019 | 2019 | 62 | Residential,01,1,-1,-1,P,1.8,4.5,4.5,1.5,1.5,5,-1,3,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,18,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,LILU,
{366755F8-64FF-4702-AB1D-7BDEA5721D1F},Kyoto | Kyoto_2019 | 2019 | 62,Kyoto | Kyoto_2019 | 2019 | 62 | Residential,02,1,-1,-1,P,1.8,2,2,0.3,1,5,-1,23,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,POMA,
{6EBBE70A-9597-41EF-9A4E-F4D4D966E537},Kyoto | Kyoto_2019 | 2019 | 62,Kyoto | Kyoto_2019 | 2019 | 62 | Residential,03,1,-1,-1,P,1.4,2.7,2.7,1.5,1.5,5,-1,3,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,48,8,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,OSFR,
{8F717C67-A868-4500-AFA4-5747EE70F8AE},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,01,1,-1,-1,P,1.2,2.5,2.5,1.5,1.5,4,-1,53,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,38,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,OSFR,
{01D7D86D-9883-40FF-BC5D-F5CBB8947E38},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,02,1,-1,-1,P,0.7,2.7,2.7,1.5,1.2,4,-1,38,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,OSFR,
{4BCA151F-98E6-4FC1-A0C6-2CBCFBE08C1C},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,03,1,-1,-1,P,1.3,3.1,3.1,1.6,1.6,3,-1,48,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,OSFR,
{BD4A53E9-5658-4B6C-A121-A3710820D603},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,04,1,-1,-1,P,1,5.2,5.2,5,5,5,-1,23,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,OSFR,
{5E86BB25-AA63-4186-B989-DFC58523B4ED},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,05,1,-1,-1,P,1,2.4,2.4,2.3,2.3,5,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,8,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CAJA9,
{DDF5EDBA-CD93-4A71-9E08-474C46FCF411},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,06,1,-1,-1,P,1.9,8,8,5,7.2,4,-1,3,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,83,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,MAGR,
{E3C1AFE0-BC8E-46C5-9B25-75EA60B3D038},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,07,1,-1,-1,P,3.6,9.4,9.4,11,9,3,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,28,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,PRX,
{303F0D4C-CF8C-4416-899D-729F388F476F},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,08,1,-1,-1,P,4,7,7,2.3,2.3,1,-1,38,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,QUAL2,
{297C1E6C-B30E-4F3E-9F8B-37BADAC47BB9},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,09,1,-1,-1,P,1.8,3.5,3.5,1,1,0,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,QUAL2,
{A821EFF2-DDFC-4596-AA86-F1D5EA8D8F80},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,10,1,-1,-1,P,1.8,3.5,3.5,1,1,0,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,QUAL2,
{5D37D40D-9C9A-44FF-8E0A-C466B7D4F64F},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,11,1,-1,-1,P,4,7,7,2,2,1,-1,38,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,QUAL2,
{939D8355-992A-40F3-A476-AECA2EA0551E},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,12,1,-1,-1,P,4,6,6,1,1,2,-1,38,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,QUAL2,
{C792E41B-3569-452B-9FBF-4F634C4D48C0},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,13,1,-1,-1,P,4,7,7,1.5,1.4,2,-1,38,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,QUAL2,
{B53D790F-DDCB-434B-BCC6-192352793B63},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,14,1,-1,-1,P,4,7,7,1.3,1.3,1,-1,58,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,QUAL2,
{12CB3C15-E3ED-4278-9E14-7FCDF52CFCAF},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,15,1,-1,-1,P,4,7,7,1.5,1.5,2,-1,38,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,QUAL2,
{0F616079-C168-4A28-A39A-38901BC09828},Kyoto | Kyoto_2019 | 2019 | 63,Kyoto | Kyoto_2019 | 2019 | 63 | Park,16,1,-1,-1,P,4,6.5,6.5,1,1.1,1,-1,48,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,QUAL2,
{9FFCA363-2BA9-465D-ADA0-41A8C9AF7E63},Kyoto | Kyoto_2019 | 2019 | 64,Kyoto | Kyoto_2019 | 2019 | 64 | Multi-Family Residential,01,1,-1,-1,P,3.5,7.5,7.5,4,4,3,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ZESE,
{215AC303-78D5-4E56-8CB3-ACACD2FFFBE4},Kyoto | Kyoto_2019 | 2019 | 64,Kyoto | Kyoto_2019 | 2019 | 64 | Multi-Family Residential,02,1,-1,-1,P,3.5,7.5,7.5,5.5,6,3,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ZESE,
{0677581E-8F76-4388-881F-9D3D2749FD9E},Kyoto | Kyoto_2019 | 2019 | 64,Kyoto | Kyoto_2019 | 2019 | 64 | Multi-Family Residential,03,1,-1,-1,P,4,8,8,4.5,4.5,3,-1,43,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ZESE,
{1569C91B-8064-4292-A41A-186BFDD8D36D},Kyoto | Kyoto_2019 | 2019 | 64,Kyoto | Kyoto_2019 | 2019 | 64 | Multi-Family Residential,04,1,-1,-1,P,3.5,9.5,9.5,8.5,8.5,4,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,28,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ZESE,
{EC7E52D1-30EA-4215-BB07-973ACACA0301},Kyoto | Kyoto_2019 | 2019 | 64,Kyoto | Kyoto_2019 | 2019 | 64 | Multi-Family Residential,05,1,-1,-1,P,2.5,5,5,5,5,3,-1,28,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,38,0,No,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ACPA,
{1EED9B73-17E2-4510-9CEA-58922CFEA498},Kyoto | Kyoto_2019 | 2019 | 64,Kyoto | Kyoto_2019 | 2019 | 64 | Multi-Family Residential,06,0,-1,-1,P,4.4,7,7,3.5,3.5,3,-1,8,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,28,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,LILU,
{B4470B8F-E6E5-4E6A-AA2E-14A217A7B3B8},Kyoto | Kyoto_2019 | 2019 | 64,Kyoto | Kyoto_2019 | 2019 | 64 | Multi-Family Residential,07,0,-1,-1,P,2.3,6,6,4.5,4.5,3,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,18,18,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ACPA,
{E1E8403A-3FB5-4403-B78C-A4AA5285724C},Kyoto | Kyoto_2019 | 2019 | 64,Kyoto | Kyoto_2019 | 2019 | 64 | Multi-Family Residential,08,0,-1,-1,P,3.5,7.2,7.2,1.5,1.5,2,-1,48,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,0,0,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CAJA9,
{36FACE79-0F82-45D7-9912-BB66C67968CE},Kyoto | Kyoto_2019 | 2019 | 64,Kyoto | Kyoto_2019 | 2019 | 64 | Multi-Family Residential,09,0,-1,-1,P,2,6.7,6.7,6.5,6.5,3,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,28,3,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ACPA,
{64D3E930-0B34-461D-9385-487F2DF0919E},Kyoto | Kyoto_2019 | 2019 | 64,Kyoto | Kyoto_2019 | 2019 | 64 | Multi-Family Residential,10,0,-1,-1,P,3.3,6.3,6.3,5,5,3,-1,28,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,18,3,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,ACPA,
{CC6D6A2C-9C43-4ED6-B41F-0F32D0E2ADCB},Kyoto | Kyoto_2019 | 2019 | 66,Kyoto | Kyoto_2019 | 2019 | 66 | Residential,01,1,-1,-1,P,1.7,2.2,2.2,1,1,2,-1,13,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,18,0,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,SYRE,
{A58976D0-7345-434C-B5B9-8EBCF5F0572E},Kyoto | Kyoto_2019 | 2019 | 66,Kyoto | Kyoto_2019 | 2019 | 66 | Residential,02,1,-1,-1,P,1.6,3,3,1.8,2,4,-1,3,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,3,0,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,OSFR,
{95A0A0BA-80D7-4162-89F8-03A7435EB610},Kyoto | Kyoto_2019 | 2019 | 66,Kyoto | Kyoto_2019 | 2019 | 66 | Residential,03,1,-1,-1,P,1.7,2.7,2.7,1,1,4,-1,28,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,3,0,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,QUAL2,
{5DC6A90E-F249-4D33-8D83-B92B9F979882},Kyoto | Kyoto_2019 | 2019 | 66,Kyoto | Kyoto_2019 | 2019 | 66 | Residential,04,1,-1,-1,P,1.7,2.7,2.7,1,1,4,-1,33,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,3,0,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,QUAL2,
{E7D324E3-070E-481D-830B-DEF16063EBDE},Kyoto | Kyoto_2019 | 2019 | 66,Kyoto | Kyoto_2019 | 2019 | 66 | Multi-Family Residential,05,0,-1,-1,P,1.3,5.5,5.5,2,1.8,4,-1,48,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,3,58,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,CICA,
{A0B6C8B9-998C-4B12-B321-8F31F0D47058},Kyoto | Kyoto_2019 | 2019 | 66,Kyoto | Kyoto_2019 | 2019 | 66 | Multi-Family Residential,06,0,-1,-1,P,1.9,5,5,2.6,2.6,4,-1,18,-1,-1,Kyoto | Kyoto_2019 | 2019 | 95% - 99%,18,38,Yes,,,,,,,,,,,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,FALSE,FALSE,FALSE,,,,No,,1,LAIN,
